episode_id,blue_cube_count,progress_stage,num_remaining,target_index,successful,x_m,y_m,z_m,position_stratum,tray_x_m,tray_y_m
episode_001120,2,0,2,0,False,0.634314126696851,0.1172900665419922,0.026,22,0.51,-0.19152984874362242
episode_001120,2,0,2,1,False,0.4330468969806528,-0.018766442621964058,0.026,2,0.51,-0.19152984874362242
episode_001121,2,0,2,0,False,0.6256552298914869,-0.11533489949270266,0.026,19,0.51,0.15883175604616454
episode_001121,2,0,2,1,False,0.4194245981506627,-0.2516178040520369,0.026,0,0.51,0.15883175604616454
episode_001122,1,0,1,0,False,0.5672088212062758,-0.20305419332460392,0.026,12,0.51,0.24201606632284206
episode_001123,1,0,1,0,True,0.5713868431437894,0.02257009431834125,0.026,15,0.51,-0.2242339542182446
episode_001124,1,0,1,0,True,0.5150040040331076,0.04363164491092923,0.026,15,0.51,-0.19152984874362242
episode_001125,1,0,1,0,True,0.47978886164605583,-0.18017054332325516,0.026,7,0.51,0.15883175604616454
episode_001126,2,1,1,0,True,0.6170593052620206,-0.1796268490398698,0.026,19,0.51,0.24201606632284206
episode_001127,2,1,1,1,True,0.3810134284603013,0.19409719067116155,0.026,4,0.51,-0.2242339542182446
episode_001128,1,0,1,0,True,0.45561097893288427,0.15619590186623689,0.026,10,0.51,-0.19152984874362242
episode_001129,1,0,1,0,True,0.46075211998950455,-0.08977169166525387,0.026,8,0.51,0.15883175604616454
episode_001131,1,0,1,0,True,0.48343170892263043,0.20894771381651864,0.026,11,0.51,-0.2242339542182446
episode_001132,1,0,1,0,True,0.49972281116289796,0.029787746323942314,0.026,9,0.51,-0.19152984874362242
episode_001133,1,0,1,0,True,0.45290916795742964,-0.1673576263124929,0.026,7,0.51,0.15883175604616454
episode_001134,1,0,1,0,False,0.6396175422765136,-0.16945298682843873,0.026,19,0.51,0.24201606632284206
episode_001135,2,0,2,0,True,0.6037152085192776,0.09534287565847525,0.026,21,0.51,-0.2242339542182446
episode_001135,2,0,2,1,True,0.3862414652135125,0.16663382533389315,0.026,4,0.51,-0.2242339542182446
episode_001136,1,0,1,0,True,0.6483710322279598,0.1323764178438268,0.026,22,0.51,-0.19152984874362242
episode_001137,1,0,1,0,True,0.6144323880030338,-0.06178157688741671,0.026,20,0.51,0.15883175604616454
episode_001138,1,0,1,0,True,0.6237007469382396,-0.21909428251924445,0.026,18,0.51,0.24201606632284206
episode_001139,2,0,2,0,True,0.6075544297776911,0.22949244455982085,0.026,23,0.51,-0.2242339542182446
episode_001139,2,0,2,1,True,0.38163117068602365,-0.032364937456966544,0.026,2,0.51,-0.2242339542182446
episode_001140,1,0,1,0,True,0.631976085736429,0.059578137621792183,0.026,21,0.51,-0.19152984874362242
episode_001141,2,0,2,0,True,0.4775523545360068,-0.2911972416396898,0.026,6,0.51,0.15883175604616454
episode_001141,2,0,2,1,True,0.5673206979056288,-0.06746418960521769,0.026,14,0.51,0.15883175604616454
episode_001142,1,0,1,0,True,0.639216193946557,0.06892346544175006,0.026,21,0.51,0.24201606632284206
episode_001143,1,0,1,0,True,0.3989297920149537,0.19815837271316206,0.026,4,0.51,-0.2242339542182446
episode_001144,1,0,1,0,True,0.4154646427637077,0.13958992450791316,0.026,4,0.51,-0.19152984874362242
episode_001145,1,0,1,0,True,0.4386136115889912,-0.033448152981928034,0.026,2,0.51,0.15883175604616454
episode_001146,2,0,2,0,True,0.5046691145275535,-0.1231629483243634,0.026,7,0.51,0.24201606632284206
episode_001146,2,0,2,1,True,0.5531081815804794,0.014708643264753869,0.026,15,0.51,0.24201606632284206
episode_001147,2,0,2,0,True,0.47307885003562733,-0.028286487035828894,0.026,8,0.51,-0.2242339542182446
episode_001147,2,0,2,1,True,0.5276518366965366,0.22904802720062103,0.026,17,0.51,-0.2242339542182446
episode_001148,1,0,1,0,True,0.3775863609762375,0.21305643645859412,0.026,5,0.51,-0.19152984874362242
episode_001149,2,1,1,1,True,0.5345713407915426,-0.23788459949878626,0.026,12,0.51,0.15883175604616454
episode_001150,1,0,1,0,True,0.4188884843927769,-0.20130848205259516,0.026,0,0.51,0.24201606632284206
episode_001152,1,0,1,0,True,0.42594407774533605,0.09016657299275121,0.026,3,0.51,-0.19152984874362242
episode_001153,2,0,2,0,False,0.4793964338945083,-0.24822283052430894,0.026,6,0.51,0.15883175604616454
episode_001153,2,0,2,1,False,0.5572894010369965,-0.10576970181586613,0.026,13,0.51,0.15883175604616454
episode_001154,1,0,1,0,True,0.5220434356852082,-0.10599762563346128,0.026,13,0.51,0.24201606632284206
episode_001157,1,0,1,0,True,0.5848114604306388,-0.02717019714793681,0.026,14,0.51,0.15883175604616454
episode_001158,1,0,1,0,True,0.5285053378329905,-0.09207855063497951,0.026,14,0.51,0.24201606632284206
episode_001160,1,0,1,0,True,0.5266187180870966,0.2691268021386708,0.026,17,0.51,-0.19152984874362242
episode_001162,1,0,1,0,True,0.5766693154804531,-0.2691185965609218,0.026,12,0.51,0.24201606632284206
episode_001164,2,0,2,0,True,0.44899443379380793,0.27476203019734813,0.026,11,0.51,-0.19152984874362242
episode_001164,2,0,2,1,True,0.5267154023346029,-0.011722619364075565,0.026,14,0.51,-0.19152984874362242
episode_001166,1,0,1,0,True,0.5404532234090705,0.02841211325468605,0.026,15,0.51,0.24201606632284206
episode_001168,2,0,2,0,True,0.4152203206805868,0.12454470705052505,0.026,4,0.51,-0.19152984874362242
episode_001168,2,0,2,1,True,0.6441495498388673,-0.01296043350749794,0.026,20,0.51,-0.19152984874362242
episode_001169,2,0,2,0,True,0.41339486298143285,-0.19718894591692457,0.026,1,0.51,0.15883175604616454
episode_001169,2,0,2,1,True,0.6311813555537593,-0.20452277940476643,0.026,18,0.51,0.15883175604616454
episode_001170,1,0,1,0,True,0.44833524982254064,-0.19139883676079925,0.026,7,0.51,0.24201606632284206
episode_001171,1,0,1,0,True,0.4426860133098528,0.11863128656686801,0.026,10,0.51,-0.2242339542182446
episode_001172,1,0,1,0,True,0.4696550792317469,-0.0014509887628170876,0.026,8,0.51,-0.19152984874362242
episode_001173,1,0,1,0,True,0.4721365574755753,-0.24036999108700557,0.026,6,0.51,0.15883175604616454
episode_001175,1,0,1,0,True,0.5039711278143648,0.002484805879300427,0.026,9,0.51,-0.2242339542182446
episode_001176,1,0,1,0,True,0.4897844909329111,0.07854670491123304,0.026,9,0.51,-0.19152984874362242
episode_001177,2,0,2,0,False,0.40746602227441875,-0.13040189936800275,0.026,1,0.51,0.15883175604616454
episode_001177,2,0,2,1,False,0.6152651139140943,-0.24014295833973373,0.026,18,0.51,0.15883175604616454
episode_001179,2,0,2,0,True,0.4010839898633728,-0.04530669281400837,0.026,2,0.51,-0.2242339542182446
episode_001179,2,0,2,1,True,0.6293115182402335,0.1664023097132351,0.026,22,0.51,-0.2242339542182446
episode_001180,2,0,2,0,True,0.3942591360730024,0.00775226829224435,0.026,3,0.51,-0.19152984874362242
episode_001180,2,0,2,1,True,0.6587589400368721,0.16745659686211134,0.026,22,0.51,-0.19152984874362242
episode_001181,2,1,1,1,True,0.6148930874023852,-0.17885292575575154,0.026,19,0.51,0.15883175604616454
episode_001182,1,0,1,0,True,0.588407618161296,-0.16752220813913637,0.026,19,0.51,0.24201606632284206
episode_001184,1,0,1,0,True,0.5860359995982816,0.1905420435101526,0.026,22,0.51,-0.19152984874362242
episode_001185,1,0,1,0,True,0.5883474681553988,-0.03881106241246345,0.026,20,0.51,0.15883175604616454
episode_001186,2,0,2,0,True,0.5543071481873121,-0.29962258769364475,0.026,12,0.51,0.24201606632284206
episode_001186,2,0,2,1,True,0.5101373691950366,-0.09522608607596017,0.026,8,0.51,0.24201606632284206
episode_001187,1,0,1,0,False,0.589248987958632,0.2309296964791868,0.026,23,0.51,-0.2242339542182446
episode_001189,2,1,1,1,True,0.452410658651717,-0.25285440663383973,0.026,6,0.51,0.15883175604616454
episode_001191,1,0,1,0,True,0.5933896926183754,0.012618322266833173,0.026,21,0.51,-0.2242339542182446
episode_001192,2,1,1,0,True,0.516158437476111,-0.005579649929448052,0.026,14,0.51,-0.19152984874362242
episode_001193,1,0,1,0,True,0.6272122623235836,-0.11622670987976215,0.026,19,0.51,0.15883175604616454
episode_001194,2,0,2,0,True,0.537213806335369,-0.06579624810519147,0.026,14,0.51,0.24201606632284206
episode_001194,2,0,2,1,True,0.4669518138220253,-0.2658896773074693,0.026,6,0.51,0.24201606632284206
episode_001195,1,0,1,0,True,0.3716675668089975,0.1325511177367343,0.026,4,0.51,-0.2242339542182446
episode_001196,1,0,1,0,True,0.42915457383419725,0.1582369930351344,0.026,4,0.51,-0.19152984874362242
episode_001197,1,0,1,0,True,0.3977351148530307,-0.09194402148610292,0.026,2,0.51,0.15883175604616454
